SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
postcss.js~180825-180828:7-7,lodash.templateSources[15]~4-12:8-1,1,75,52,interpolate,:anonymous,benchmarks/postcss.js~180827:6977092-6977168,
postcss.js~180709-180771:7-7,<function>~1-4:1-2,1,431,10,createCompiled,:program,benchmarks/postcss.js~180755-180758:6974914-6975045,
<builtin>~1-1:1-1,/\/+/~1-1:1-5,2,97,18,RegExp.prototype.exec,regex TRegex fwd: /\/+/,<builtin>~1:0,
postcss.js~84632-84654:13-5,<builtin>~1-1:1-1,18,61,30,select,parseFloat,benchmarks/postcss.js~84633:2751973-2751994,
postcss.js~17883-17910:19-1,postcss.js~18029-18036:1-1,18,196,68,exports.resolve,filter,benchmarks/postcss.js~17905-17907:522588-522653,
postcss.js~186732-186754:23-7,postcss.js~188177-188189:5-5,198,149,82,:anonymous,isIterateeCall,benchmarks/postcss.js~186742:7164564-7164608,
<builtin>~1-1:1-1,postcss.js~405106-405108:50-9,100,56,47,Array.prototype.map,this.prefixeds,<builtin>~1:0,
postcss.js~83886-83891:33-5,<builtin>~1-1:1-1,72,35,34,index,Array.prototype.indexOf,benchmarks/postcss.js~83890:2731694-2731718,
postcss.js~191217-191220:5-5,postcss.js~187820-187824:5-5,22,38,71,forEach,getIteratee,benchmarks/postcss.js~191219:7308859-7308882,
postcss.js~405119-405164:36-5,postcss.js~83501-83507:33-5,6,260,33,isHack,index,benchmarks/postcss.js~405120:17485280-17485302,
postcss.js~156161-156388:5-5,<builtin>~1-1:1-1,2295,1461,18,nextToken,String.prototype.indexOf,benchmarks/postcss.js~156265:5863221-5863248,
<builtin>~1-1:1-1,/(!\s*)?autoprefixer:\s*(off|o...~1-1:1-34,947,97,18,RegExp.prototype.exec,regex TRegex fwd: /(!\s*)?autoprefixer:\s*(off|o...,<builtin>~1:0,
postcss.js~403632-403663:38-5,<builtin>~1-1:1-1,2512,218,28,stringify,Array.prototype.push,benchmarks/postcss.js~403652:17440875-17440902,
postcss.js~180899-180925:7-7,postcss.js~180243-180263:5-5,3,140,230,update,emit,benchmarks/postcss.js~180917:6980215-6980231,
postcss.js~157815-157821:31-5,postcss.js~84130-84132:34-5,108,37,29,toString,reduce,benchmarks/postcss.js~157816-157819:6019356-6019497,
postcss.js~2549-2554:41-5,postcss.js~82470-82473:26-5,2772,66,39,needCascade,raw,benchmarks/postcss.js~2551:69939-69956,
postcss.js~59623-59630:3-3,postcss.js~59598-59598:1-240,1664,58,40,AtRule,_possibleConstructorReturn,benchmarks/postcss.js~59626:1847105-1847169,
postcss.js~409119-409119:1-153,<builtin>~1-1:1-1,3,42,18,_classCallCheck,Function.prototype.[Symbol.hasInstance],benchmarks/postcss.js~409119:17634596-17634628,
<builtin>~1-1:1-1,postcss.js~403577-403579:39-9,118,28,46,Array.prototype.some,double,<builtin>~1:0,
postcss.js~180825-180828:7-7,lodash.templateSources[62]~4-12:8-1,1,75,52,interpolate,:anonymous,benchmarks/postcss.js~180827:6977092-6977168,
postcss.js~83876-83880:35-5,<builtin>~1-1:1-1,36,42,30,prepend,Array.prototype.unshift,benchmarks/postcss.js~83878:2731395-2731422,
<builtin>~1-1:1-1,lodash.templateSources[37]~1-13:2-1,1,27,11,Function.prototype.apply,anonymous,<builtin>~1:0,
<builtin>~1-1:1-1,postcss.js~395897-395948:8-7,1,12,298,Function.prototype.call,:anonymous,<builtin>~1:0,
postcss.js~396594-396666:3-3,postcss.js~396594-396666:3-3,20,8,98,Result,Result,benchmarks/postcss.js~396594-396666:16845857-16848167,
postcss.js~404713-404760:35-5,<builtin>~1-1:1-1,48,342,16,prefixed,Array.isArray,benchmarks/postcss.js~404740:17475263-17475287,
<builtin>~1-1:1-1,postcss.js~403756-403758:33-9,1794,57,20,Array.prototype.map,remove,<builtin>~1:0,
postcss.js~180709-180771:7-7,postcss.js~180825-180828:7-7,9,299,73,createCompiled,interpolate,benchmarks/postcss.js~180716:6973549-6973573,
postcss.js~404396-404455:30-9,postcss.js~403134-403136:19-13,5283,380,19,:anonymous,down,benchmarks/postcss.js~404409-404411:17465246-17465396,
postcss.js~403391-403483:32-5,postcss.js~403793-403805:37-5,300,716,79,add,disabled,benchmarks/postcss.js~403442:17434652-17434678,
<builtin>~1-1:1-1,lodash.templateSources[98]~1-21:2-1,1,27,11,Function.prototype.apply,anonymous,<builtin>~1:0,
postcss.js~2709-2711:33-5,postcss.js~406384-406399:37-5,12,26,113,old,prefixed,benchmarks/postcss.js~2710:74248-74274,
postcss.js~180825-180828:7-7,lodash.templateSources[78]~4-12:8-1,1,75,52,interpolate,:anonymous,benchmarks/postcss.js~180827:6977092-6977168,
postcss.js~404206-404344:31-5,postcss.js~83012-83034:37-5,18,152,73,add,walkRules,benchmarks/postcss.js~404238-404244:17458193-17458444,
postcss.js~404322-404343:30-9,postcss.js~403041-403047:37-5,93522,146,50,:anonymous,unprefixed,benchmarks/postcss.js~404325:17462475-17462510,
<builtin>~1-1:1-1,lodash.templateSources[27]~1-13:2-1,1,27,11,Function.prototype.apply,anonymous,<builtin>~1:0,
<builtin>~1-1:1-1,<function>~1-7:2-1,1,12,134,Function.prototype.call,anonymous,<builtin>~1:0,
postcss.js~184241-184255:5-5,<builtin>~1-1:1-1,82,125,28,stackSet,Array.prototype.push,benchmarks/postcss.js~184246:7081737-7081760,
postcss.js~179878-180016:5-5,<builtin>~1-1:1-1,2,359,18,invoke,Function.prototype.[Symbol.hasInstance],benchmarks/postcss.js~179998:6950509-6950534,
postcss.js~405099-405112:5-5,postcss.js~85045-85053:33-5,20,197,219,OldSelector,regexp,benchmarks/postcss.js~405111:17485101-17485117,
postcss.js~35883-35883:1-153,<builtin>~1-1:1-1,147,40,18,_classCallCheck,Function.prototype.[Symbol.hasInstance],benchmarks/postcss.js~35883:1093695-1093727,
postcss.js~180243-180263:5-5,postcss.js~191217-191220:5-5,12,213,38,emit,forEach,benchmarks/postcss.js~180255-180260:6957716-6957926,
postcss.js~196740-196743:28-7,lodash.templateSources[78]~1-13:1-2,1,51,10,result,:program,benchmarks/postcss.js~196741:7480055-7480107,
postcss.js~403367-403367:1-153,<builtin>~1-1:1-1,3,40,18,_classCallCheck,Function.prototype.[Symbol.hasInstance],benchmarks/postcss.js~403367:17432153-17432185,
postcss.js~83071-83075:30-13,postcss.js~404357-404365:25-9,1538,46,132,:anonymous,:anonymous,benchmarks/postcss.js~83073:2652862-2652879,
postcss.js~83200-83240:35-5,<builtin>~1-1:1-1,18,353,31,prepend,Array.prototype.unshift,benchmarks/postcss.js~83234:2658476-2658499,
postcss.js~180825-180828:7-7,lodash.templateSources[70]~4-12:8-1,1,75,52,interpolate,:anonymous,benchmarks/postcss.js~180827:6977092-6977168,
postcss.js~398493-398542:30-5,postcss.js~398618-398620:14-9,162,205,25,parse,get,benchmarks/postcss.js~398494:16967137-16967150,
postcss.js~403091-403138:32-5,postcss.js~403041-403047:37-5,23840,80,48,group,unprefixed,benchmarks/postcss.js~403098:17424016-17424041,
postcss.js~406250-406263:36-5,<builtin>~1-1:1-1,9,88,12,prefixed,Function.prototype.call,benchmarks/postcss.js~406261:17529034-17529089,
<builtin>~1-1:1-1,postcss.js~404241-404243:53-13,278670,57,24,Array.prototype.map,:anonymous,<builtin>~1:0,
postcss.js~83859-83868:5-5,postcss.js~83850-83850:1-153,270,45,41,Container,_classCallCheck,benchmarks/postcss.js~83860:2730924-2730955,
postcss.js~180709-180771:7-7,<function>~1-4:1-2,1,429,10,createCompiled,:program,benchmarks/postcss.js~180755-180758:6974914-6975045,
postcss.js~404947-404962:26-9,postcss.js~404944-404963:30-5,24,102,32,:anonymous,add,benchmarks/postcss.js~404958:17481046-17481063,
postcss.js~187452-187458:5-5,postcss.js~193060-193062:5-5,99,58,28,customDefaultsAssignIn,eq,benchmarks/postcss.js~187454:7189834-7189863,
postcss.js~215307-215388:12-5,postcss.js~208533-208535:12-5,4,602,17,_navigateFrom,getMetadata,benchmarks/postcss.js~215316:8026960-8026979,
postcss.js~35902-35907:32-5,<builtin>~1-1:1-1,318570,43,18,check,String.prototype.indexOf,benchmarks/postcss.js~35903:1094271-1094296,
<builtin>~1-1:1-1,lodash.templateSources[97]~1-13:2-1,1,27,11,Function.prototype.apply,anonymous,<builtin>~1:0,
<builtin>~1-1:1-1,lodash.templateSources[64]~1-13:2-1,1,27,11,Function.prototype.apply,anonymous,<builtin>~1:0,
postcss.js~405703-405707:5-5,postcss.js~405694-405694:1-240,4,45,40,Animation,_possibleConstructorReturn,benchmarks/postcss.js~405706:17507515-17507583,
<builtin>~1-1:1-1,lodash.templateSources[22]~1-13:2-1,1,27,11,Function.prototype.apply,anonymous,<builtin>~1:0,
postcss.js~184511-184591:5-5,postcss.js~188064-188068:5-5,56,402,42,baseClone,initCloneObject,benchmarks/postcss.js~184540:7091441-7091462,
postcss.js~403374-403384:5-5,<builtin>~1-1:1-1,3,72,66,Transition,Object.defineProperty,benchmarks/postcss.js~403377-403381:17432498-17432661,
postcss.js~396253-396259:36-5,postcss.js~396261-396277:39-5,3,42,65,isMap,previous,benchmarks/postcss.js~396257:16811981-16811995,
postcss.js~180825-180828:7-7,lodash.templateSources[9]~4-12:8-1,1,75,52,interpolate,:anonymous,benchmarks/postcss.js~180827:6977092-6977168,
postcss.js~402837-403018:37-5,<builtin>~1-1:1-1,14,1745,45,preprocess,Array.prototype.push,benchmarks/postcss.js~402849:17414822-17414876,
postcss.js~180604-180860:5-5,<builtin>~1-1:1-1,1,300,27,clock,Function.prototype.apply,benchmarks/postcss.js~180859:6978635-6978662,
postcss.js~407685-407685:1-153,<builtin>~1-1:1-1,4,42,18,_classCallCheck,Function.prototype.[Symbol.hasInstance],benchmarks/postcss.js~407685:17582759-17582791,
postcss.js~406375-406379:5-5,postcss.js~406363-406363:1-153,2,45,42,AlignItems,_classCallCheck,benchmarks/postcss.js~406376:17533841-17533873,
postcss.js~406747-406760:39-5,postcss.js~19985-20000:18-1,12,88,80,prefixed,module.exports,benchmarks/postcss.js~406750:17547921-17547936,
<builtin>~1-1:1-1,/^(\w+)\s*(>=?|<=?)\s*([\d.]+)...~1-1:1-32,64,96,18,RegExp.prototype.exec,regex TRegex fwd: /^(\w+)\s*(>=?|<=?)\s*([\d.]+)...,<builtin>~1:0,
<builtin>~1-1:1-1,lodash.templateSources[69]~1-13:2-1,1,27,11,Function.prototype.apply,anonymous,<builtin>~1:0,
postcss.js~156161-156388:5-5,<builtin>~1-1:1-1,951,1461,17,nextToken,String.prototype.slice,benchmarks/postcss.js~156350:5866317-5866340,
postcss.js~191837-191839:25-5,<builtin>~1-1:1-1,30,20,6,now,Date.now,benchmarks/postcss.js~191838:7330707-7330721,
postcss.js~181134-181164:5-5,postcss.js~180485-180557:5-5,4,122,174,run,reset,benchmarks/postcss.js~181140:6987593-6987605,
<builtin>~1-1:1-1,/(^|[\s(])(\-webkit\-flex($|[...~1-1:1-40,9,96,43,RegExp.prototype.exec,regex DFA traceFinder: /(^|[\sh(])(\-webkit\-flex($|[...,<builtin>~1:0,
postcss.js~405096-405096:1-153,<builtin>~1-1:1-1,20,40,18,_classCallCheck,Function.prototype.[Symbol.hasInstance],benchmarks/postcss.js~405096:17484533-17484565,
postcss.js~180825-180828:7-7,lodash.templateSources[65]~4-20:8-1,1,75,360,interpolate,:anonymous,benchmarks/postcss.js~180827:6977092-6977168,
postcss.js~397631-397637:19-9,postcss.js~397595-397619:1-1,39882,53,69,:anonymous,processRule,benchmarks/postcss.js~397633:16934574-16934614,
<builtin>~1-1:1-1,postcss.js~180217-180224:20-9,1,12,61,Function.prototype.call,onCycle,<builtin>~1:0,
postcss.js~83501-83507:33-5,<builtin>~1-1:1-1,27686,31,32,index,Array.prototype.indexOf,benchmarks/postcss.js~83505:2667030-2667054,
postcss.js~185332-185334:5-5,postcss.js~193648-193650:5-5,82,34,17,baseIsSet,isObjectLike,benchmarks/postcss.js~185333:7118371-7118389,
postcss.js~180825-180828:7-7,lodash.templateSources[32]~4-20:8-1,1,75,360,interpolate,:anonymous,benchmarks/postcss.js~180827:6977092-6977168,
postcss.js~2709-2711:33-5,postcss.js~405859-405874:31-5,12,26,113,old,prefixed,benchmarks/postcss.js~2710:74248-74274,
postcss.js~404804-404837:35-5,postcss.js~403041-403047:37-5,24,181,48,toRemove,unprefixed,benchmarks/postcss.js~404809:17477067-17477091,
postcss.js~196740-196743:28-7,lodash.templateSources[80]~1-13:1-2,1,51,10,result,:program,benchmarks/postcss.js~196741:7480055-7480107,
postcss.js~207265-207271:1-1,postcss.js~207063-207078:12-5,2,32,79,firstUnset,ntz,benchmarks/postcss.js~207266:7783496-7783507,
postcss.js~180507-180545:31-9,<builtin>~1-1:1-1,12,207,16,:anonymous,Array.isArray,benchmarks/postcss.js~180517:6965564-6965579,
postcss.js~403154-403154:1-153,<builtin>~1-1:1-1,5,41,18,_classCallCheck,Function.prototype.[Symbol.hasInstance],benchmarks/postcss.js~403154:17425799-17425831,
postcss.js~2596-2608:40-5,postcss.js~82470-82473:26-5,5154,127,39,calcBefore,raw,benchmarks/postcss.js~2602:71405-71422,
postcss.js~188064-188068:5-5,postcss.js~188275-188280:5-5,56,42,40,initCloneObject,isPrototype,benchmarks/postcss.js~188065:7210194-7210212,
postcss.js~156655-156658:34-5,postcss.js~396537-396539:39-13,2,52,34,root,:anonymous,benchmarks/postcss.js~156657:5911695-5911723,
postcss.js~194889-194891:5-5,postcss.js~187820-187824:5-5,23,29,71,forOwn,getIteratee,benchmarks/postcss.js~194890:7421776-7421799,
postcss.js~406635-406639:5-5,<builtin>~1-1:1-1,2,45,27,WritingMode,Function.prototype.apply,benchmarks/postcss.js~406638:17543217-17543251,
postcss.js~408124-408161:5-5,<builtin>~1-1:1-1,12,309,27,Gradient,Function.prototype.apply,benchmarks/postcss.js~408133:17601377-17601422,
postcss.js~405285-405289:5-5,postcss.js~405276-405276:1-240,4,45,40,Fullscreen,_possibleConstructorReturn,benchmarks/postcss.js~405288:17491430-17491495,
<builtin>~1-1:1-1,postcss.js~83859-83868:5-5,270,12,69,Function.prototype.call,Container,<builtin>~1:0,
<builtin>~1-1:1-1,postcss.js~407513-407515:45-9,276,31,21,Array.prototype.some,:anonymous,<builtin>~1:0,
postcss.js~196740-196743:28-7,lodash.templateSources[30]~1-15:1-2,1,51,10,result,:program,benchmarks/postcss.js~196741:7480055-7480107,
postcss.js~180709-180771:7-7,<function>~1-7:1-2,1,431,10,createCompiled,:program,benchmarks/postcss.js~180766-180770:6975252-6975445,
postcss.js~408063-408067:5-5,postcss.js~408063-408067:5-5,2,8,45,ColorAdjust,ColorAdjust,benchmarks/postcss.js~408063-408067:17598706-17598866,
postcss.js~406023-406027:5-5,postcss.js~406014-406014:1-240,4,45,40,GridStart,_possibleConstructorReturn,benchmarks/postcss.js~406026:17520549-17520617,
<builtin>~1-1:1-1,<builtin>~1-1:1-1,252462,36,145,String.prototype.replace,RegExp.prototype.[Symbol.replace],<builtin>~1:0,
postcss.js~181025-181116:5-5,postcss.js~179456-179464:5-5,3,442,104,cycle,Event,benchmarks/postcss.js~181090:6986258-6986271,
postcss.js~214516-214552:12-5,postcss.js~204620-204622:12-5,173,330,25,readSync,isDirectory,benchmarks/postcss.js~214528:7997470-7997510,
postcss.js~397571-397593:1-1,postcss.js~82230-82238:28-5,18,109,158,atruleChilds,clone,benchmarks/postcss.js~397587:16933066-16933090,
postcss.js~398891-399093:1-1,<builtin>~1-1:1-1,108,868,7,tokenize,String.prototype.valueOf,benchmarks/postcss.js~398893:16976066-16976084,
postcss.js~83485-83487:32-5,<builtin>~1-1:1-1,4288,26,28,some,Array.prototype.some,benchmarks/postcss.js~83486:2666566-2666591,
postcss.js~84301-84334:25-3,<builtin>~1-1:1-1,18,203,17,:anonymous,String.prototype.slice,benchmarks/postcss.js~84312:2742684-2742701,
postcss.js~21802-21846:21-9,<builtin>~1-1:1-1,30,248,45,_loop,Array.prototype.push,benchmarks/postcss.js~21845:665090-665106,
postcss.js~408895-408895:1-153,<builtin>~1-1:1-1,3,42,18,_classCallCheck,Function.prototype.[Symbol.hasInstance],benchmarks/postcss.js~408895:17626448-17626480,
<builtin>~1-1:1-1,postcss.js~82051-82053:35-13,90,57,18,Array.prototype.map,:anonymous,<builtin>~1:0,
postcss.js~404351-404456:34-5,postcss.js~83068-83089:39-5,20,179,65,remove,walkAtRules,benchmarks/postcss.js~404357-404365:17463419-17463805,
postcss.js~398211-398237:35-5,postcss.js~398618-398620:14-9,18,371,25,combinator,get,benchmarks/postcss.js~398229:16957196-16957209,
<builtin>~1-1:1-1,postcss.js~404874-404884:26-9,192,57,90,Array.prototype.map,:anonymous,<builtin>~1:0,
postcss.js~404370-404376:27-13,postcss.js~404513-404545:36-5,6,50,214,:anonymous,disabled,benchmarks/postcss.js~404372:17463992-17464020,
postcss.js~406914-406918:5-5,postcss.js~406905-406905:1-240,12,45,40,BlockLogical,_possibleConstructorReturn,benchmarks/postcss.js~406917:17553945-17554013,
postcss.js~398413-398475:34-5,postcss.js~398785-398790:18-1,108,272,46,splitWord,module.exports,benchmarks/postcss.js~398432:16964775-16964809,
postcss.js~185240-185242:5-5,postcss.js~193648-193650:5-5,82,34,17,baseIsMap,isObjectLike,benchmarks/postcss.js~185241:7115462-7115480,
postcss.js~407413-407417:5-5,postcss.js~407404-407404:1-240,2,45,40,ImageRendering,_possibleConstructorReturn,benchmarks/postcss.js~407416:17572921-17572989,
postcss.js~404970-404977:34-5,postcss.js~405030-405054:12-5,24,68,178,process,parse,benchmarks/postcss.js~404971:17481249-17481275,
postcss.js~403391-403483:32-5,postcss.js~403632-403663:38-5,1104,638,256,add,stringify,benchmarks/postcss.js~403450:17434878-17434899,
postcss.js~156666-156676:34-5,postcss.js~396537-396539:39-13,108496,140,25,decl,:anonymous,benchmarks/postcss.js~156675:5912335-5912360,
<builtin>~1-1:1-1,/(^|[\s(])(\-webkit\-grab($|[...~1-1:1-40,3,101,18,RegExp.prototype.exec,regex TRegex fwd: /(^|[\sh(])(\-webkit\-grab($|[...,<builtin>~1:0,
postcss.js~194471-194481:33-5,<builtin>~1-1:1-1,571,146,12,assign,Function.prototype.call,benchmarks/postcss.js~194477:7408892-7408923,
<builtin>~1-1:1-1,/[ \n\t\r\f\{\(\)'"\\;/\[\]#]/...~1-1:1-31,1538,97,23,RegExp.prototype.exec,regex TRegex fwd: /[ \n\t\r\f\{\(\)'"\\;/\[\]#]/...,<builtin>~1:0,
postcss.js~407503-407507:5-5,<builtin>~1-1:1-1,2,45,27,TextDecoration,Function.prototype.apply,benchmarks/postcss.js~407506:17576072-17576106,
postcss.js~404322-404343:30-9,<builtin>~1-1:1-1,93522,158,16,:anonymous,Array.isArray,benchmarks/postcss.js~404326:17462599-17462622,
postcss.js~397549-397557:33-9,postcss.js~83876-83880:35-5,18,86,42,:anonymous,prepend,benchmarks/postcss.js~397553:16932128-16932174,
postcss.js~405198-405198:1-153,<builtin>~1-1:1-1,4,41,18,_classCallCheck,Function.prototype.[Symbol.hasInstance],benchmarks/postcss.js~405198:17487520-17487552,
postcss.js~184582-184589:33-7,postcss.js~184362-184368:5-5,555,71,74,:anonymous,assignValue,benchmarks/postcss.js~184588:7092877-7092961,
postcss.js~200869-200877:1-1,postcss.js~200626-200630:1-1,175,42,16,checked,kMaxLength,benchmarks/postcss.js~200872:7604846-7604857,
postcss.js~403519-403523:40-5,postcss.js~403508-403512:36-5,1104,39,33,cloneBefore,already,benchmarks/postcss.js~403520:17437142-17437172,
postcss.js~398441-398473:25-9,<builtin>~1-1:1-1,54,254,34,:anonymous,Array.prototype.indexOf,benchmarks/postcss.js~398457:16966001-16966018,
postcss.js~35797-35821:39-5,<builtin>~1-1:1-1,2280,308,18,parentPrefix,String.prototype.indexOf,benchmarks/postcss.js~35806:1091740-1091766,
postcss.js~180709-180771:7-7,<function>~1-4:1-2,1,431,10,createCompiled,:program,benchmarks/postcss.js~180760-180763:6975070-6975200,
postcss.js~403054-403056:36-5,postcss.js~407305-407307:41-5,4354,30,8,normalize,normalize,benchmarks/postcss.js~403055:17422996-17423026,
postcss.js~84218-84224:1-1,<builtin>~1-1:1-1,624,65,45,uniq,Array.prototype.push,benchmarks/postcss.js~84221:2740458-2740480,
postcss.js~196740-196743:28-7,lodash.templateSources[65]~1-21:1-2,1,51,10,result,:program,benchmarks/postcss.js~196741:7480055-7480107,
postcss.js~407891-407895:5-5,postcss.js~407891-407895:5-5,2,8,45,OverscrollBehavior,OverscrollBehavior,benchmarks/postcss.js~407891-407895:17591486-17591660,
postcss.js~402837-403018:37-5,<builtin>~1-1:1-1,60,1771,16,preprocess,Array.isArray,benchmarks/postcss.js~402927:17418163-17418187,
postcss.js~182510-182519:3-3,postcss.js~182897-182899:28-5,99,67,24,arrayMap,:anonymous,benchmarks/postcss.js~182516:7029900-7029935,
postcss.js~397085-397169:29-5,<builtin>~1-1:1-1,19673,858,7,decl,String.prototype.toLowerCase,benchmarks/postcss.js~397144:16876493-16876514,
postcss.js~179456-179464:5-5,postcss.js~191837-191839:25-5,23,94,20,Event,now,benchmarks/postcss.js~179462:6932800-6932806,
postcss.js~82074-82086:5-5,<builtin>~1-1:1-1,157935,227,36,Node,%ForInIteratorPrototype%.next,benchmarks/postcss.js~82083-82085:2583017-2583095,
postcss.js~214516-214552:12-5,postcss.js~208533-208535:12-5,173,330,17,readSync,getMetadata,benchmarks/postcss.js~214528:7997470-7997496,
postcss.js~181025-181116:5-5,postcss.js~180604-180860:5-5,1,377,300,cycle,clock,benchmarks/postcss.js~181048:6984739-6984750,
postcss.js~156678-156683:34-5,postcss.js~156719-156733:35-5,46437,51,155,rule,block,benchmarks/postcss.js~156679:5912434-5912482,
<builtin>~1-1:1-1,/^extends (.+)$/i~1-1:1-17,18,96,18,RegExp.prototype.exec,regex TRegex fwd: /^extends (.+)$/i,<builtin>~1:0,
postcss.js~405171-405182:35-5,<builtin>~1-1:1-1,6,75,17,check,String.prototype.match,benchmarks/postcss.js~405175:17486816-17486847,
postcss.js~403063-403066:35-5,postcss.js~2491-2493:38-5,336,45,34,prefixed,prefixed,benchmarks/postcss.js~403065:17423221-17423258,
postcss.js~84853-84876:13-5,postcss.js~84290-84294:1-1,27,123,31,select,checkName,benchmarks/postcss.js~84855:2758167-2758181,
postcss.js~214374-214496:12-5,<builtin>~1-1:1-1,2,890,18,_openSync,Function.prototype.[Symbol.hasInstance],benchmarks/postcss.js~214420:7992931-7992965,
postcss.js~180825-180828:7-7,lodash.templateSources[63]~4-14:8-1,1,75,129,interpolate,:anonymous,benchmarks/postcss.js~180827:6977092-6977168,
postcss.js~180709-180771:7-7,<function>~1-8:1-2,1,431,10,createCompiled,:program,benchmarks/postcss.js~180766-180770:6975252-6975445,
<function>~1-7:2-1,postcss.js~395940-395944:3-3,1,117,17,anonymous,fn,<function>~5:436-468,
postcss.js~156666-156676:34-5,postcss.js~156735-156782:33-5,108496,70,202,decl,raw,benchmarks/postcss.js~156667:5912078-5912111,
postcss.js~185379-185390:5-5,postcss.js~183074-183076:12-5,170,134,23,baseKeys,:anonymous,benchmarks/postcss.js~185381:7119884-7119901,
postcss.js~398413-398475:34-5,postcss.js~398838-398852:1-1,108,290,67,splitWord,unique,benchmarks/postcss.js~398440:16965178-16965225,
postcss.js~85045-85053:33-5,<builtin>~1-1:1-1,57,219,29,regexp,RegExp,benchmarks/postcss.js~85051:2763774-2763832,
postcss.js~405703-405707:5-5,<builtin>~1-1:1-1,4,45,27,Animation,Function.prototype.apply,benchmarks/postcss.js~405706:17507548-17507582,
<builtin>~1-1:1-1,<function>~1-7:2-1,1,12,134,Function.prototype.call,anonymous,<builtin>~1:0,
postcss.js~178735-178783:18-1,<builtin>~1-1:1-1,2,236,7,module.exports,String.prototype.toString,benchmarks/postcss.js~178736:6910655-6910671,
postcss.js~396149-396152:44-5,<builtin>~1-1:1-1,44,101,17,loadAnnotation,String.prototype.match,benchmarks/postcss.js~396150:16795840-16795889,
<builtin>~1-1:1-1,postcss.js~406188-406194:60-13,6,56,23,Array.prototype.map,_this.prefixes,<builtin>~1:0,
<builtin>~1-1:1-1,postcss.js~84636-84653:40-7,4518,29,100,Array.prototype.reduce,:anonymous,<builtin>~1:0,
postcss.js~193208-193210:5-5,postcss.js~193523-193531:5-5,6,34,81,isArrayLike,isFunction,benchmarks/postcss.js~193209:7374897-7374913,
postcss.js~196646-196752:5-5,<builtin>~1-1:1-1,99,321,11,template,RegExp.prototype.get source,benchmarks/postcss.js~196671:7477563-7477580,
postcss.js~2709-2711:33-5,postcss.js~405507-405522:32-5,12,26,113,old,prefixed,benchmarks/postcss.js~2710:74248-74274,
postcss.js~405713-405716:46-9,<builtin>~1-1:1-1,420,26,7,:anonymous,String.prototype.toLowerCase,benchmarks/postcss.js~405714:17507793-17507807,
postcss.js~185332-185334:5-5,postcss.js~184960-184967:5-5,82,34,54,baseIsSet,baseGetTag,benchmarks/postcss.js~185333:7118394-7118406,
postcss.js~157694-157735:12-5,<builtin>~1-1:1-1,276,218,17,split,String.prototype.trim,benchmarks/postcss.js~157733:6010382-6010395,
<builtin>~1-1:1-1,lodash.templateSources[18]~1-13:2-1,1,27,11,Function.prototype.apply,anonymous,<builtin>~1:0,
<builtin>~1-1:1-1,postcss.js~196740-196743:28-7,99,12,51,Function.prototype.call,result,<builtin>~1:0,
postcss.js~196740-196743:28-7,lodash.templateSources[15]~1-13:1-2,1,51,10,result,:program,benchmarks/postcss.js~196741:7480055-7480107,
postcss.js~85138-85140:34-5,postcss.js~405354-405366:38-5,108,42,99,replace,prefixed,benchmarks/postcss.js~85139:2766015-2766035,
postcss.js~406914-406918:5-5,postcss.js~406903-406903:1-153,12,45,42,BlockLogical,_classCallCheck,benchmarks/postcss.js~406915:17553892-17553926,
postcss.js~196646-196752:5-5,postcss.js~193467-193474:5-5,99,632,58,template,isError,benchmarks/postcss.js~196748:7480361-7480375,
postcss.js~214374-214496:12-5,postcss.js~215144-215155:12-5,2,890,67,_openSync,_getPath,benchmarks/postcss.js~214377:7991335-7991353,
postcss.js~403519-403523:40-5,postcss.js~82253-82259:34-5,300,53,85,cloneBefore,cloneBefore,benchmarks/postcss.js~403521:17437189-17437234,
postcss.js~180825-180828:7-7,lodash.templateSources[79]~4-12:8-1,1,75,52,interpolate,:anonymous,benchmarks/postcss.js~180827:6977092-6977168,
postcss.js~196740-196743:28-7,lodash.templateSources[52]~1-15:1-2,1,51,10,result,:program,benchmarks/postcss.js~196741:7480055-7480107,
postcss.js~397016-397072:30-5,postcss.js~156161-156388:5-5,788841,342,1461,other,nextToken,benchmarks/postcss.js~397055:16873656-16873681,
postcss.js~180825-180828:7-7,lodash.templateSources[89]~4-12:8-1,1,75,52,interpolate,:anonymous,benchmarks/postcss.js~180827:6977092-6977168,
postcss.js~2709-2711:33-5,postcss.js~407126-407128:39-5,1,26,34,old,prefixed,benchmarks/postcss.js~2710:74248-74274,
postcss.js~209642-209677:12-5,<builtin>~1-1:1-1,173,230,18,read,Function.prototype.[Symbol.hasInstance],benchmarks/postcss.js~209654:7847532-7847552,
postcss.js~188199-188210:5-5,postcss.js~194033-194036:5-5,146,112,29,isKey,isSymbol,benchmarks/postcss.js~188205:7214655-7214669,
postcss.js~85045-85053:33-5,postcss.js~85036-85038:35-5,20,219,60,regexp,prefixed,benchmarks/postcss.js~85050:2763704-2763724,
postcss.js~402837-403018:37-5,<builtin>~1-1:1-1,15,1771,17,preprocess,String.prototype.slice,benchmarks/postcss.js~402918:17417719-17417732,
postcss.js~180776-180820:7-7,postcss.js~179610-179614:5-5,1,220,31,getRes,getMean,benchmarks/postcss.js~180819:6976839-6976853,
