SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
prettier.js~479872-479879:15-1,<builtin>~1-1:1-1,198480,45,29,index$6,RegExp,benchmarks/prettier.js~479878:20041211-20041234,
prettier.js~175290-175290:126446-126738,prettier.js~175290-175290:18364-18429,402,135,49,i.parseObjPropValue,i.isRelational,benchmarks/prettier.js~175290:6772706-6772727,
prettier.js~488666-491303:1-1,prettier.js~492499-492501:1-1,522,13557,33,genericPrintNoParens,conditionalExpressionChainContainsJSX,benchmarks/prettier.js~489711:20378091-20378150,
prettier.js~488666-491303:1-1,prettier.js~492459-492465:1-1,186,14594,32,genericPrintNoParens,isJSXNode,benchmarks/prettier.js~490181:20391783-20391799,
prettier.js~175290-175290:41419-42360,prettier.js~175290-175290:20469-20507,25,697,24,i.parseForStatement,i.match,benchmarks/prettier.js~175290:6688240-6688256,
prettier.js~488666-491303:1-1,prettier.js~493488-493506:1-1,54,13464,49,genericPrintNoParens,printArrayItems,benchmarks/prettier.js~489577:20373805-20373853,
prettier.js~175290-175290:99585-99860,prettier.js~175290-175290:20469-20507,30,143,24,i.flowParseTypeAndPredicateInitialiser,i.match,benchmarks/prettier.js~175290:6745853-6745872,
prettier.js~488666-491303:1-1,prettier.js~482163-482176:29-1,42,14738,158,genericPrintNoParens,call,benchmarks/prettier.js~490243:20393573-20393596,
prettier.js~175290-175290:30105-31078,prettier.js~175290-175290:28915-29610,1000,564,395,i.readNumber,i.readInt,benchmarks/prettier.js~175290:6676356-6676371,
prettier.js~491493-491619:1-1,prettier.js~479769-479771:1-1,24,718,24,printArgumentsList,concat$1,benchmarks/prettier.js~491579-491584:20431434-20431621,
<builtin>~1-1:1-1,lodash.templateSources[22]~1-13:2-1,1,27,13,Function.prototype.apply,anonymous,<builtin>~1:0,
prettier.js~175290-175290:126771-127059,prettier.js~175290-175290:91064-91154,2140,130,54,i.parseAssignableListItemTypes,i.finishNode,benchmarks/prettier.js~175290:6773198-6773222,
<builtin>~1-1:1-1,/(\.\d+?)0+(?=e|$)/~1-1:1-19,1080,93,9,RegExp.prototype.exec,regex TRegex fwd: /(\.\d+?)0+(?=e|$)/,<builtin>~1:0,
prettier.js~492621-492707:12-3,<builtin>~1-1:1-1,48,500,7,:=>,Array.prototype.shift,benchmarks/prettier.js~492633:20461171-20461183,
