SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
coffeescript.js~359000-359020:27-11,coffeescript.js~358838-358851:7-7,1212,87,255,inControlFlow,findTagsBackwards,benchmarks/coffeescript.js~359003:15013381-15013449,
coffeescript.js~362375-362398:7-7,<builtin>~1-1:1-1,4194,196,22,compileNode,RegExp.prototype.test,benchmarks/coffeescript.js~362390:15265639-15265680,
coffeescript.js~180825-180828:7-7,lodash.templateSources[78]~4-12:8-1,1,75,52,interpolate,:anonymous,benchmarks/coffeescript.js~180827:6977092-6977168,
coffeescript.js~180825-180828:7-7,lodash.templateSources[27]~4-12:8-1,1,75,52,interpolate,:anonymous,benchmarks/coffeescript.js~180827:6977092-6977168,
coffeescript.js~179909-179951:7-7,coffeescript.js~179456-179464:5-5,2,184,104,getNext,Event,benchmarks/coffeescript.js~179941:6948472-6948488,
coffeescript.js~196740-196743:28-7,lodash.templateSources[51]~1-13:1-2,1,51,10,result,:program,benchmarks/coffeescript.js~196741:7480055-7480107,
coffeescript.js~359679-360540:16-1,coffeescript.js~41610-41640:12-5,1746,9872,291,anonymous,:anonymous,benchmarks/coffeescript.js~360141-360143:15070019-15070109,
coffeescript.js~366198-366288:7-7,<builtin>~1-1:1-1,252,381,48,compileNode,Array.prototype.push,benchmarks/coffeescript.js~366264:15412457-15412504,
coffeescript.js~180709-180771:7-7,<function>~1-7:1-2,1,431,10,createCompiled,:program,benchmarks/coffeescript.js~180766-180770:6975252-6975445,
coffeescript.js~361070-361081:7-7,coffeescript.js~361089-361122:7-7,36,117,267,compileToFragments,compileClosure,benchmarks/coffeescript.js~361078:15218359-15218380,
coffeescript.js~364887-364908:28-9,<builtin>~1-1:1-1,426,162,48,:anonymous,Array.prototype.push,benchmarks/coffeescript.js~364892:15361152-15361172,
coffeescript.js~141596-141604:5-5,<builtin>~1-1:1-1,22172,64,42,token,Array.prototype.push,benchmarks/coffeescript.js~141602:5261628-5261650,
coffeescript.js~362637-362690:7-7,coffeescript.js~361395-361397:7-7,1860,416,22,compileNode,makeCode,benchmarks/coffeescript.js~362688:15276220-15276237,
<builtin>~1-1:1-1,lodash.templateSources[29]~1-13:2-1,1,27,11,Function.prototype.apply,anonymous,<builtin>~1:0,
coffeescript.js~365291-365293:7-7,coffeescript.js~361070-361081:7-7,360,28,117,compileToFragments,compileToFragments,benchmarks/coffeescript.js~365292:15379386-15379428,
coffeescript.js~361715-361771:7-7,<builtin>~1-1:1-1,222,688,48,compileWithDeclarations,Array.prototype.push,benchmarks/coffeescript.js~361765:15243950-15244013,
coffeescript.js~359679-360540:16-1,coffeescript.js~41609-41641:27-3,360,10717,20,anonymous,exports.addDataToNode,benchmarks/coffeescript.js~360273:15073607-15073644,
coffeescript.js~362198-362441:5-5,coffeescript.js~366859-366865:18-3,30,285,50,Value,moveComments,benchmarks/coffeescript.js~362223:15260294-15260341,
coffeescript.js~359679-360540:16-1,coffeescript.js~361922-361927:14-7,6,11937,64,anonymous,wrap,benchmarks/coffeescript.js~360304:15074554-15074578,
coffeescript.js~366673-366680:7-7,coffeescript.js~361608-361620:7-7,102,87,116,makeReturn,makeReturn,benchmarks/coffeescript.js~366677:15428481-15428505,
