SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
lebab.js~152522-152714:19-1,lebab.js~152420-152422:15-1,23436,535,28,FPp.needsParens,getNode,benchmarks/lebab.js~152523:5674044-5674057,
lebab.js~35218-35371:36-5,<builtin>~1-1:1-1,45,712,45,replace,Array.prototype.push,benchmarks/lebab.js~35272:1075005-1075027,
lebab.js~391961-391968:16-9,lebab.js~19675-19677:1-1,5,70,27,__nestScope,ok,benchmarks/lebab.js~391963:16577449-16577499,
lebab.js~62653-62688:22-1,lebab.js~64155-64178:19-1,150,320,211,pp$1.parseFunction,pp$3.parseIdent,benchmarks/lebab.js~62661:1972376-1972392,
lebab.js~386622-386658:1-1,lebab.js~33751-33755:20-1,24,211,58,printFunctionParams,Lp.getLineLength,benchmarks/lebab.js~386645:16320118-16320140,
lebab.js~195182-195184:5-5,lebab.js~185379-185390:5-5,119,29,136,keys,baseKeys,benchmarks/lebab.js~195183:7430071-7430086,
lebab.js~81318-81347:21-1,<builtin>~1-1:1-1,54,236,10,exports.normalize,Math.max,benchmarks/lebab.js~81332:2548966-2548995,
lebab.js~178672-178717:8-7,lebab.js~180203-180231:5-5,1,160,99,:anonymous,runSuite,benchmarks/lebab.js~178714:6910199-6910209,
lebab.js~390127-390162:39-3,lebab.js~390993-390995:12-5,228,137,15,:anonymous,getNode,benchmarks/lebab.js~390138:16492862-16492876,
lebab.js~393872-393882:83-21,lebab.js~393704-393709:16-9,305,105,45,:anonymous,referencingDefaultValue,benchmarks/lebab.js~393880:16659935-16660019,
lebab.js~389414-389436:12-5,lebab.js~7644-7664:1-1,19650,121,17,matchNewAssignment,extract,benchmarks/lebab.js~389432:16470611-16470648,
lebab.js~63370-63404:25-1,<builtin>~1-1:1-1,110,341,12,pp$3.parseMaybeAssign,Function.prototype.call,benchmarks/lebab.js~63387:1997150-1997200,
lebab.js~391702-391715:1-1,lebab.js~391645-391656:1-1,5,84,57,analyze,defaultOptions,benchmarks/lebab.js~391705:16546411-16546426,
lebab.js~66118-66130:24-1,<builtin>~1-1:1-1,5,188,16,pp$8.skipLineComment,String.prototype.slice,benchmarks/lebab.js~66128:2077966-2078010,
lebab.js~384826-384844:5-5,lebab.js~33671-33709:20-1,1110,136,236,print,Lp.guessTabWidth,benchmarks/lebab.js~384836:16269411-16269435,
lebab.js~381635-381705:12-1,<builtin>~1-1:1-1,1680,658,10,TCp.copy,Map.prototype.set,benchmarks/lebab.js~381642:16166358-16166382,
lebab.js~151268-151338:1-1,lebab.js~151412-151491:1-1,20940,295,444,findObjectReprints,findChildReprints,benchmarks/lebab.js~151298:5636697-5636746,
lebab.js~384970-386421:1-1,<builtin>~1-1:1-1,48,6176,45,genericPrintNoParens,Array.prototype.push,benchmarks/lebab.js~385327:16282881-16282922,
lebab.js~142316-142321:42-9,<builtin>~1-1:1-1,21795,34,12,:anonymous,Function.prototype.call,benchmarks/lebab.js~142320:5286253-5286267,
lebab.js~387054-387054:287-381,lebab.js~394538-394540:42-9,25,67,17,_,argumentsVar,benchmarks/lebab.js~387054:16333489-16333499,
