SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
babylon.js~128604-128614:28-7,babylon.js~120772-120785:1-1,3486,91,99,jsxReadWord,isIdentifierChar,benchmarks/babylon.js~128610:4861721-4861740,
babylon.js~195182-195184:5-5,babylon.js~184274-184299:5-5,2,29,237,keys,arrayLikeKeys,benchmarks/babylon.js~195183:7430047-7430067,
<builtin>~1-1:1-1,lodash.templateSources[44]~1-13:2-1,1,27,11,Function.prototype.apply,anonymous,<builtin>~1:0,
babylon.js~123992-124008:26-3,babylon.js~121322-121332:17-3,690,152,130,parseTemplate,next,benchmarks/babylon.js~124006:4705438-4705448,
<function>~1-7:2-1,babylon.js~197631-197633:5-5,1,101,7,anonymous,noop,<function>~4:301-323,
babylon.js~180825-180828:7-7,lodash.templateSources[34]~4-12:8-1,1,75,52,interpolate,:anonymous,benchmarks/babylon.js~180827:6977092-6977168,
babylon.js~123384-123479:27-3,babylon.js~121322-121332:17-3,25315,749,130,parseSubscript,next,benchmarks/babylon.js~123442:4687341-4687351,
babylon.js~128755-128766:41-7,babylon.js~122672-122675:25-3,114,83,25,jsxParseClosingElementAt,startNodeAt,benchmarks/babylon.js~128756:4866980-4867015,
babylon.js~123554-123719:26-3,babylon.js~122684-122686:24-3,5618,1200,48,parseExprAtom,finishNode,benchmarks/babylon.js~123595:4692557-4692595,
babylon.js~121387-121405:22-3,babylon.js~120812-120814:45-3,2604,209,25,nextToken,template,benchmarks/babylon.js~121401:4627013-4627037,
babylon.js~125623-125692:24-3,babylon.js~121345-121347:18-3,6,458,24,parseExport,match,benchmarks/babylon.js~125660:4760555-4760578,
babylon.js~187049-187091:7-7,<builtin>~1-1:1-1,52,283,11,wrapper,Array,benchmarks/babylon.js~187051:7175407-7175419,
babylon.js~122887-122923:29-3,babylon.js~121335-121342:16-3,13126,250,49,parseBindingList,eat,benchmarks/babylon.js~122901:4668315-4668329,
babylon.js~122213-122280:26-3,babylon.js~121537-121544:24-3,690,528,101,readTmplToken,finishToken,benchmarks/babylon.js~122234:4649406-4649438,
<builtin>~1-1:1-1,<function>~1-7:2-1,1,12,134,Function.prototype.call,anonymous,<builtin>~1:0,
<builtin>~1-1:1-1,lodash.templateSources[58]~1-13:2-1,1,27,11,Function.prototype.apply,anonymous,<builtin>~1:0,
babylon.js~196740-196743:28-7,lodash.templateSources[35]~1-13:1-2,1,51,10,result,:program,benchmarks/babylon.js~196741:7480055-7480107,
babylon.js~124993-125025:30-3,babylon.js~122582-122584:19-3,194,388,39,parseTryStatement,expect,benchmarks/babylon.js~125003:4738186-4738210,
babylon.js~124544-124551:26-3,babylon.js~122684-122686:24-3,60,103,48,parseTopLevel,finishNode,benchmarks/babylon.js~124547:4723733-4723767,
babylon.js~122541-122543:25-3,babylon.js~121345-121347:18-3,6296,54,24,isContextual,match,benchmarks/babylon.js~122542:4657412-4657433,
babylon.js~124934-124979:33-3,<builtin>~1-1:1-1,30,419,19,parseSwitchStatement,Array.prototype.pop,benchmarks/babylon.js~124977:4737446-4737468,
<builtin>~1-1:1-1,<builtin>~1-1:1-1,9021,172,15,RegExp.prototype.[Symbol.replace],RegExp.prototype.get unicode,<builtin>~1:0,
babylon.js~123992-124008:26-3,babylon.js~122667-122670:23-3,690,105,36,parseTemplate,startNode,benchmarks/babylon.js~123993:4705060-4705075,
babylon.js~124544-124551:26-3,babylon.js~125117-125121:27-3,60,94,80,parseTopLevel,parseBlockBody,benchmarks/babylon.js~124546:4723661-4723711,
babylon.js~128734-128752:41-7,babylon.js~128646-128659:36-7,162,157,95,jsxParseOpeningElementAt,jsxParseElementName,benchmarks/babylon.js~128743:4866487-4866512,
babylon.js~128770-128841:34-7,<builtin>~1-1:1-1,270,424,42,jsxParseElementAt,Array.prototype.push,benchmarks/babylon.js~128793:4868346-4868380,
babylon.js~128770-128841:34-7,babylon.js~128854-128862:30-7,270,422,113,jsxParseElementAt,parseExprAtom,benchmarks/babylon.js~128793:4868360-4868379,
babylon.js~178735-178783:18-1,<builtin>~1-1:1-1,2,291,17,module.exports,String.prototype.slice,benchmarks/babylon.js~178778:6911739-6911773,
<builtin>~1-1:1-1,lodash.templateSources[68]~1-13:2-1,1,27,11,Function.prototype.apply,anonymous,<builtin>~1:0,
babylon.js~193912-193923:5-5,babylon.js~183074-183076:12-5,34,117,23,isPlainObject,:anonymous,benchmarks/babylon.js~193916:7394639-7394657,
babylon.js~124934-124979:33-3,babylon.js~121345-121347:18-3,114,377,24,parseSwitchStatement,match,benchmarks/babylon.js~124946:4736668-4736693,
babylon.js~128864-128893:26-7,babylon.js~121537-121544:24-3,48,249,105,readToken,finishToken,benchmarks/babylon.js~128889:4871952-4871986,
babylon.js~124934-124979:33-3,babylon.js~122684-122686:24-3,96,364,48,parseSwitchStatement,finishNode,benchmarks/babylon.js~124948:4736761-4736794,
babylon.js~128414-128423:33-1,<builtin>~1-1:1-1,162,97,19,updateContext,Array.prototype.pop,benchmarks/babylon.js~128418:4856215-4856238,
babylon.js~123297-123350:28-3,babylon.js~122684-122686:24-3,1538,578,48,parseMaybeUnary,finishNode,benchmarks/babylon.js~123346:4684087-4684129,
babylon.js~182388-182398:3-3,babylon.js~180552-180554:25-9,21,56,39,arrayEach,:anonymous,benchmarks/babylon.js~182393:7026425-7026460,
babylon.js~124581-124699:34-3,babylon.js~124993-125025:30-3,200,713,388,parseStatementContent,parseTryStatement,benchmarks/babylon.js~124624:4726374-4726401,
babylon.js~128854-128862:30-7,babylon.js~123796-123805:25-3,270,113,212,parseExprAtom,parseLiteral,benchmarks/babylon.js~128856:4870871-4870916,
babylon.js~196740-196743:28-7,lodash.templateSources[27]~1-13:1-2,1,51,10,result,:program,benchmarks/babylon.js~196741:7480055-7480107,
babylon.js~128770-128841:34-7,babylon.js~128430-128445:1-1,114,514,85,jsxParseElementAt,getQualifiedJSXName,benchmarks/babylon.js~128819:4869476-4869515,
babylon.js~180825-180828:7-7,lodash.templateSources[83]~4-14:8-1,1,75,129,interpolate,:anonymous,benchmarks/babylon.js~180827:6977092-6977168,
babylon.js~123297-123350:28-3,babylon.js~122667-122670:23-3,6855,578,36,parseMaybeUnary,startNode,benchmarks/babylon.js~123299:4682307-4682322,
babylon.js~128453-128455:7-7,<builtin>~1-1:1-1,18,41,27,_class,Function.prototype.apply,benchmarks/babylon.js~128454:4857179-4857212,
babylon.js~196740-196743:28-7,lodash.templateSources[88]~1-13:1-2,1,51,10,result,:program,benchmarks/babylon.js~196741:7480055-7480107,
babylon.js~122080-122150:23-3,<builtin>~1-1:1-1,7288,523,16,readNumber,String.prototype.slice,benchmarks/babylon.js~122128:4646421-4646459,
babylon.js~196740-196743:28-7,lodash.templateSources[65]~1-21:1-2,1,51,10,result,:program,benchmarks/babylon.js~196741:7480055-7480107,
babylon.js~122181-122210:23-3,babylon.js~122283-122370:28-3,591,314,486,readString,readEscapedChar,benchmarks/babylon.js~122197:4648318-4648344,
babylon.js~122925-122935:36-3,babylon.js~122942-122951:30-3,13120,85,112,parseAssignableListItem,parseMaybeDefault,benchmarks/babylon.js~122926:4669064-4669087,
babylon.js~128460-128506:29-7,<builtin>~1-1:1-1,270,310,16,jsxReadToken,String.prototype.slice,benchmarks/babylon.js~128485:4858062-4858105,
babylon.js~124221-124241:30-3,babylon.js~121345-121347:18-3,5921,207,24,parsePropertyName,match,benchmarks/babylon.js~124230:4712851-4712871,
babylon.js~124221-124241:30-3,babylon.js~123554-123719:26-3,574,207,1200,parsePropertyName,parseExprAtom,benchmarks/babylon.js~124230:4712903-4712922,
babylon.js~180507-180545:31-9,babylon.js~193648-193650:5-5,84,250,23,:anonymous,isObjectLike,benchmarks/babylon.js~180516:6965523-6965543,
babylon.js~194011-194014:5-5,babylon.js~193648-193650:5-5,2,47,23,isString,isObjectLike,benchmarks/babylon.js~194013:7397271-7397289,
babylon.js~180825-180828:7-7,lodash.templateSources[50]~4-14:8-1,1,75,129,interpolate,:anonymous,benchmarks/babylon.js~180827:6977092-6977168,
babylon.js~123959-123968:30-3,babylon.js~124390-124406:26-3,515,84,113,parseNewArguments,parseExprList,benchmarks/babylon.js~123961:4704085-4704116,
babylon.js~180709-180771:7-7,<function>~1-4:1-2,1,431,10,createCompiled,:program,benchmarks/babylon.js~180755-180758:6974914-6975045,
babylon.js~196740-196743:28-7,lodash.templateSources[91]~1-13:1-2,1,51,10,result,:program,benchmarks/babylon.js~196741:7480055-7480107,
babylon.js~125164-125174:21-3,babylon.js~123114-123133:28-3,1031,232,129,parseFor,parseExpression,benchmarks/babylon.js~125167:4743635-4743656,
babylon.js~125164-125174:21-3,babylon.js~122684-122686:24-3,1031,232,48,parseFor,finishNode,benchmarks/babylon.js~125173:4743879-4743915,
babylon.js~179536-179541:51-5,babylon.js~193912-193923:5-5,357,40,117,cloneDeep,isPlainObject,benchmarks/babylon.js~179538:6935183-6935204,
<builtin>~1-1:1-1,<builtin>~1-1:1-1,5,55,8,Array.prototype.map,Array,<builtin>~1:0,
babylon.js~124160-124184:30-3,babylon.js~124252-124269:24-3,168,167,177,parseObjectMethod,parseMethod,benchmarks/babylon.js~124165-124167:4710485-4710583,
babylon.js~123814-123911:47-3,babylon.js~121345-121347:18-3,3712,636,24,parseParenAndDistinguishExpression,match,benchmarks/babylon.js~123848:4700410-4700435,
babylon.js~124934-124979:33-3,babylon.js~121345-121347:18-3,126,295,24,parseSwitchStatement,match,benchmarks/babylon.js~124947:4736719-4736741,
babylon.js~180884-180894:7-7,babylon.js~180408-180423:5-5,2,84,93,enqueue,clone,benchmarks/babylon.js~180885:6979323-6979335,
babylon.js~188064-188068:5-5,babylon.js~183074-183076:12-5,30,39,23,initCloneObject,:anonymous,benchmarks/babylon.js~188066:7210236-7210255,
babylon.js~124573-124579:27-3,babylon.js~124581-124699:34-3,68557,56,713,parseStatement,parseStatementContent,benchmarks/babylon.js~124578:4724994-4725042,
babylon.js~196740-196743:28-7,lodash.templateSources[94]~1-15:1-2,1,51,10,result,:program,benchmarks/babylon.js~196741:7480055-7480107,
babylon.js~125953-125969:3-3,babylon.js~120388-120396:1-1,59,239,147,Parser,getOptions,benchmarks/babylon.js~125956:4770792-4770810,
babylon.js~179536-179541:51-5,<builtin>~1-1:1-1,373,40,16,cloneDeep,Array.isArray,benchmarks/babylon.js~179538:6935162-6935177,
babylon.js~181134-181164:5-5,babylon.js~181025-181116:5-5,3,192,456,run,cycle,benchmarks/babylon.js~181155:6988062-6988082,
babylon.js~196740-196743:28-7,lodash.templateSources[25]~1-13:1-2,1,51,10,result,:program,benchmarks/babylon.js~196741:7480055-7480107,
babylon.js~179456-179464:5-5,babylon.js~191837-191839:25-5,17,104,20,Event,now,benchmarks/babylon.js~179462:6932800-6932806,
babylon.js~196740-196743:28-7,lodash.templateSources[71]~1-13:1-2,1,51,10,result,:program,benchmarks/babylon.js~196741:7480055-7480107,
babylon.js~196740-196743:28-7,lodash.templateSources[81]~1-13:1-2,1,51,10,result,:program,benchmarks/babylon.js~196741:7480055-7480107,
babylon.js~124839-124900:30-3,babylon.js~125164-125174:21-3,265,465,232,parseForStatement,parseFor,benchmarks/babylon.js~124857:4733815-4733839,
babylon.js~184274-184299:5-5,<builtin>~1-1:1-1,2,237,41,arrayLikeKeys,%ForInIteratorPrototype%.next,benchmarks/babylon.js~184283-184297:7083015-7083706,
babylon.js~128460-128506:29-7,babylon.js~128508-128523:31-7,282,279,150,jsxReadToken,jsxReadNewLine,benchmarks/babylon.js~128498:4858533-4858557,
babylon.js~180709-180771:7-7,<function>~1-4:1-2,1,431,10,createCompiled,:program,benchmarks/babylon.js~180760-180763:6975070-6975200,
babylon.js~182348-182356:3-3,<builtin>~1-1:1-1,275,110,12,apply,Function.prototype.call,benchmarks/babylon.js~182352:7025137-7025172,
babylon.js~123137-123203:29-3,babylon.js~121345-121347:18-3,132339,492,24,parseMaybeAssign,match,benchmarks/babylon.js~123162:4677063-4677084,
babylon.js~125097-125101:37-3,babylon.js~122576-122578:22-3,21401,58,34,parseExpressionStatement,semicolon,benchmarks/babylon.js~125099:4741296-4741311,
babylon.js~124981-124991:32-3,babylon.js~123114-123133:28-3,177,132,129,parseThrowStatement,parseExpression,benchmarks/babylon.js~124988:4737800-4737821,
babylon.js~125124-125159:40-3,babylon.js~124573-124579:27-3,52642,218,56,parseBlockOrModuleBlockBody,parseStatement,benchmarks/babylon.js~125134:4742692-4742726,
<builtin>~1-1:1-1,babylon.js~196740-196743:28-7,77,12,51,Function.prototype.call,result,<builtin>~1:0,
babylon.js~123220-123233:29-3,babylon.js~122672-122675:25-3,2804,159,25,parseConditional,startNodeAt,benchmarks/babylon.js~123223:4679399-4679434,
babylon.js~180884-180894:7-7,<builtin>~1-1:1-1,2,84,42,enqueue,Array.prototype.push,benchmarks/babylon.js~180885-180893:6979303-6979537,
babylon.js~120991-121147:27-3,babylon.js~120970-120972:1-1,702257,1066,24,processComment,last,benchmarks/babylon.js~121029:4615280-4615290,
babylon.js~125106-125111:23-3,babylon.js~125117-125121:27-3,22652,83,80,parseBlock,parseBlockBody,benchmarks/babylon.js~125109:4741660-4741722,
babylon.js~196646-196752:5-5,<builtin>~1-1:1-1,77,641,11,template,RegExp.prototype.get source,benchmarks/babylon.js~196671:7477563-7477580,
babylon.js~180825-180828:7-7,lodash.templateSources[89]~4-12:8-1,1,75,52,interpolate,:anonymous,benchmarks/babylon.js~180827:6977092-6977168,
babylon.js~196740-196743:28-7,lodash.templateSources[29]~1-13:1-2,1,51,10,result,:program,benchmarks/babylon.js~196741:7480055-7480107,
babylon.js~122213-122280:26-3,babylon.js~121537-121544:24-3,612,561,101,readTmplToken,finishToken,benchmarks/babylon.js~122230:4649287-4649322,
babylon.js~180408-180423:5-5,babylon.js~188445-188461:14-7,2,93,143,clone,:anonymous,benchmarks/babylon.js~180410:6962148-6962175,
babylon.js~180825-180828:7-7,lodash.templateSources[62]~4-12:8-1,1,75,52,interpolate,:anonymous,benchmarks/babylon.js~180827:6977092-6977168,
babylon.js~122453-122480:25-3,<builtin>~1-1:1-1,132,203,16,braceIsBlock,String.prototype.slice,benchmarks/babylon.js~122463:4655506-4655562,
babylon.js~180507-180545:31-9,<builtin>~1-1:1-1,19,250,42,:anonymous,Array.prototype.push,benchmarks/babylon.js~180543:6966644-6966715,
babylon.js~128770-128841:34-7,babylon.js~122672-122675:25-3,162,350,25,jsxParseElementAt,startNodeAt,benchmarks/babylon.js~128771:4867558-4867593,
