SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
espree.js~180825-180828:7-7,lodash.templateSources[41]~4-14:8-1,1,75,129,interpolate,:anonymous,benchmarks/espree.js~180827:6977092-6977168,
espree.js~62458-62465:28-1,espree.js~63353-63365:24-1,106,101,136,pp$1.parseThrowStatement,pp$3.parseExpression,benchmarks/espree.js~62462:1965721-1965742,
espree.js~62552-62556:33-1,espree.js~142303-142306:38-5,19675,47,48,pp$1.parseExpressionStatement,:anonymous,benchmarks/espree.js~62555:1968767-1968810,
espree.js~65669-65680:32-1,espree.js~65021-65023:43-1,1400,76,23,pp$9.regexp_eatDecimalEscape,current,benchmarks/espree.js~65671:2064812-2064826,
espree.js~65897-65909:36-1,espree.js~65992-66005:33-1,156,64,93,pp$9.regexp_eatHexEscapeSequence,pp$9.regexp_eatFixedHexDigits,benchmarks/espree.js~65900:2071364-2071402,
espree.js~180408-180423:5-5,espree.js~194889-194891:5-5,2,93,29,clone,forOwn,benchmarks/espree.js~180416-180420:6962346-6962479,
espree.js~65210-65218:29-1,espree.js~65221-65228:35-1,17736,50,58,pp$9.regexp_eatQuantifier,pp$9.regexp_eatQuantifierPrefix,benchmarks/espree.js~65213:2052126-2052172,
<builtin>~1-1:1-1,lodash.templateSources[28]~1-15:2-1,1,27,11,Function.prototype.apply,anonymous,<builtin>~1:0,
espree.js~65307-65317:31-1,espree.js~65289-65304:33-1,14311,88,102,pp$9.regexp_eatExtendedAtom,pp$9.regexp_eatCapturingGroup,benchmarks/espree.js~65313:2055047-2055082,
espree.js~180825-180828:7-7,<builtin>~1-1:1-1,77,75,99,interpolate,RegExp.prototype.exec,benchmarks/espree.js~180827:6977125-6977152,
espree.js~180709-180771:7-7,<function>~1-4:1-2,1,431,10,createCompiled,:program,benchmarks/espree.js~180760-180763:6975070-6975200,
<builtin>~1-1:1-1,lodash.templateSources[86]~1-13:2-1,1,27,11,Function.prototype.apply,anonymous,<builtin>~1:0,
espree.js~180709-180771:7-7,<function>~1-7:1-2,1,431,10,createCompiled,:program,benchmarks/espree.js~180766-180770:6975252-6975445,
espree.js~64293-64297:30-1,espree.js~61736-61738:1-1,288,73,25,pp$5.canDeclareLexicalName,has,benchmarks/espree.js~64296:2031575-2031601,
espree.js~194471-194481:33-5,espree.js~184362-184368:5-5,324,146,78,assign,assignValue,benchmarks/espree.js~194478:7408938-7408974,
espree.js~191554-191559:5-5,<builtin>~1-1:1-1,6,96,16,reduce,Array.isArray,benchmarks/espree.js~191555:7321459-7321477,
espree.js~180485-180557:5-5,espree.js~194889-194891:5-5,8,196,29,reset,forOwn,benchmarks/espree.js~180507-180545:6965203-6966739,
<builtin>~1-1:1-1,espree.js~182993-182995:3-3,16,172,50,RegExp.prototype.[Symbol.replace],escapeStringChar,<builtin>~1:0,
espree.js~194547-194549:39-5,espree.js~195209-195211:5-5,231,31,28,assignInWith,keysIn,benchmarks/espree.js~194548:7411068-7411081,
espree.js~196740-196743:28-7,lodash.templateSources[71]~1-13:1-2,1,51,10,result,:program,benchmarks/espree.js~196741:7480055-7480107,
<builtin>~1-1:1-1,<builtin>~1-1:1-1,12,53,8,Array.prototype.slice,Array,<builtin>~1:0,
espree.js~63567-63659:22-1,espree.js~62041-62048:10-1,80242,841,33,pp$3.parseExprAtom,pp.eat,benchmarks/espree.js~63596:2006491-2006511,
espree.js~63755-63773:17-1,espree.js~64155-64178:19-1,790,235,211,pp$3.parseNew,pp$3.parseIdent,benchmarks/espree.js~63757:2011940-2011960,
