SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
esprima.js~146272-146288:41-6,<builtin>~1-1:1-1,29,183,43,Parser.parseExpression,Array.prototype.push,benchmarks/esprima.js~146277:5454600-5454621,
esprima.js~145532-145545:48-6,esprima.js~145447-145531:45-6,8419,162,631,Parser.parseObjectInitializer,Parser.parseObjectProperty,benchmarks/esprima.js~145538:5420341-5420374,
esprima.js~147292-147352:49-6,esprima.js~147110-147134:53-6,8526,488,270,Parser.parseFunctionExpression,Parser.parseFunctionSourceElements,benchmarks/esprima.js~147339:5500897-5500930,
esprima.js~179017-179020:12-3,<builtin>~1-1:1-1,3,67,8,onCycle,Date,benchmarks/esprima.js~179018:6918047-6918056,
esprima.js~146175-146270:51-6,esprima.js~145148-145166:37-6,131463,697,88,Parser.parseAssignmentExpression,Parser.matchAssign,benchmarks/esprima.js~146241:5452743-5452760,
esprima.js~194889-194891:5-5,esprima.js~184886-184888:5-5,12,37,29,forOwn,baseForOwn,benchmarks/esprima.js~194890:7421757-7421800,
esprima.js~180825-180828:7-7,lodash.templateSources[32]~4-20:8-1,1,93,231,interpolate,:anonymous,benchmarks/esprima.js~180827:6977092-6977168,
esprima.js~186794-186807:14-7,<builtin>~1-1:1-1,12,97,9,:anonymous,Object,benchmarks/esprima.js~186796:7166255-7166268,
esprima.js~145241-145334:48-6,esprima.js~145063-145098:34-6,95405,928,208,Parser.parsePrimaryExpression,Parser.finalize,benchmarks/esprima.js~145250:5407277-5407340,
esprima.js~145966-145987:46-6,esprima.js~145139-145141:38-6,153229,306,38,Parser.parseUnaryExpression,Parser.matchKeyword,benchmarks/esprima.js~145969:5439811-5439835,
esprima.js~180825-180828:7-7,lodash.templateSources[41]~4-14:8-1,1,93,93,interpolate,:anonymous,benchmarks/esprima.js~180827:6977092-6977168,
esprima.js~145737-145756:40-6,esprima.js~145101-145106:32-6,23966,155,53,Parser.parseArguments,Parser.expect,benchmarks/esprima.js~145738:5429194-5429209,
esprima.js~146657-146802:43-6,esprima.js~145063-145098:34-6,451,1353,208,Parser.parseForStatement,Parser.finalize,benchmarks/esprima.js~146800:5477686-5477748,
esprima.js~195182-195184:5-5,esprima.js~184274-184299:5-5,2,41,267,keys,arrayLikeKeys,benchmarks/esprima.js~195183:7430047-7430067,
esprima.js~180507-180545:31-9,esprima.js~193648-193650:5-5,84,282,25,:anonymous,isObjectLike,benchmarks/esprima.js~180516:6965523-6965543,
<builtin>~1-1:1-1,esprima.js~197123-197129:28-5,77,12,53,Function.prototype.call,attempt,<builtin>~1:0,
esprima.js~147181-147189:46-6,esprima.js~145135-145137:31-6,12341,149,38,Parser.parseFormalParameter,Parser.match,benchmarks/esprima.js~147183:5494116-5494132,
esprima.js~179677-179679:5-5,esprima.js~195034-195036:5-5,2,53,31,isStringable,has,benchmarks/esprima.js~179678:6939604-6939627,
esprima.js~146579-146584:50-6,esprima.js~145227-145239:42-6,3104,79,100,Parser.parseExpressionStatement,Parser.consumeSemicolon,benchmarks/esprima.js~146582:5467642-5467664,
<builtin>~1-1:1-1,lodash.templateSources[90]~1-13:2-1,1,27,13,Function.prototype.apply,anonymous,<builtin>~1:0,
<builtin>~1-1:1-1,esprima.js~145889-145919:53-6,797,12,330,Function.prototype.call,Parser.parseLeftHandSideExpression,<builtin>~1:0,
esprima.js~179890-179904:7-7,esprima.js~179956-179961:7-7,2,147,94,execute,isAsync,benchmarks/esprima.js~179892:6946862-6946875,
esprima.js~144594-144597:6-6,esprima.js~144594-144597:6-6,117,8,47,SequenceExpression,SequenceExpression,benchmarks/esprima.js~144594-144597:5381318-5381464,
esprima.js~146592-146612:42-6,esprima.js~145101-145106:32-6,9871,223,53,Parser.parseIfStatement,Parser.expect,benchmarks/esprima.js~146604:5468554-5468569,
esprima.js~145410-145442:48-6,esprima.js~145063-145098:34-6,984,211,208,Parser.parseObjectPropertyKey,Parser.finalize,benchmarks/esprima.js~145421:5415367-5415421,
esprima.js~180825-180828:7-7,lodash.templateSources[83]~4-14:8-1,1,93,93,interpolate,:anonymous,benchmarks/esprima.js~180827:6977092-6977168,
esprima.js~147110-147134:53-6,esprima.js~147362-147392:49-6,9102,270,118,Parser.parseFunctionSourceElements,Parser.parseDirectivePrologues,benchmarks/esprima.js~147113:5491027-5491056,
esprima.js~146925-146964:48-6,esprima.js~146272-146288:41-6,16760,295,183,Parser.parseLabelledStatement,Parser.parseExpression,benchmarks/esprima.js~146927:5483023-5483044,
esprima.js~179397-179431:5-5,esprima.js~187049-187091:7-7,2,215,311,Benchmark,wrapper,benchmarks/esprima.js~179429:6932006-6932027,
esprima.js~145614-145735:46-6,esprima.js~145135-145137:31-6,4291,602,38,Parser.parseGroupExpression,Parser.match,benchmarks/esprima.js~145631:5424177-5424193,
esprima.js~145241-145334:48-6,esprima.js~145011-145034:35-6,2910,928,300,Parser.parsePrimaryExpression,Parser.nextToken,benchmarks/esprima.js~145266:5408135-5408150,
esprima.js~145241-145334:48-6,esprima.js~145139-145141:38-6,14244,928,38,Parser.parsePrimaryExpression,Parser.matchKeyword,benchmarks/esprima.js~145306:5410157-5410182,
esprima.js~149013-149054:37-6,<builtin>~1-1:1-1,1689,138,9,Scanner.testRegExp,String.prototype.indexOf,benchmarks/esprima.js~149023:5569786-5569803,
esprima.js~188430-188432:5-5,<builtin>~1-1:1-1,166,24,12,objectToString,Function.prototype.call,benchmarks/esprima.js~188431:7222008-7222039,
esprima.js~146565-146571:48-6,esprima.js~145049-145055:36-6,6455,101,54,Parser.parseVariableStatement,Parser.createNode,benchmarks/esprima.js~146566:5466900-5466916,
esprima.js~147362-147392:49-6,esprima.js~147354-147361:40-6,12,124,91,Parser.parseDirectivePrologues,Parser.parseDirective,benchmarks/esprima.js~147370:5502471-5502491,
esprima.js~146555-146564:54-6,esprima.js~145135-145137:31-6,12430,112,38,Parser.parseVariableDeclarationList,Parser.match,benchmarks/esprima.js~146559:5466668-5466682,
esprima.js~180507-180545:31-9,<builtin>~1-1:1-1,2,282,16,:anonymous,Array.isArray,benchmarks/esprima.js~180519:6965678-6965697,
esprima.js~146925-146964:48-6,esprima.js~145135-145137:31-6,36,295,40,Parser.parseLabelledStatement,Parser.match,benchmarks/esprima.js~146929:5483130-5483144,
esprima.js~178695-178704:19-1,esprima.js~178735-178783:18-1,1,103,258,:=>,module.exports,benchmarks/esprima.js~178702:6909794-6909817,
esprima.js~147654-147661:37-6,esprima.js~145063-145098:34-6,24,105,208,Parser.parseScript,Parser.finalize,benchmarks/esprima.js~147660:5515169-5515210,
esprima.js~180709-180771:7-7,esprima.js~188445-188461:14-7,7,466,163,createCompiled,:anonymous,benchmarks/esprima.js~180715-180720:6973465-6973789,
esprima.js~145771-145794:44-6,esprima.js~145135-145137:31-6,797,232,38,Parser.parseNewExpression,Parser.match,benchmarks/esprima.js~145788:5431187-5431201,
esprima.js~147026-147108:40-6,esprima.js~146614-146634:47-6,36,408,142,Parser.parseStatement,Parser.parseDoWhileStatement,benchmarks/esprima.js~147067:5489116-5489143,
esprima.js~181012-181012:23-60,esprima.js~180243-180263:5-5,1,21,249,onComplete,emit,benchmarks/esprima.js~181012:6983729-6983750,
esprima.js~146586-146591:39-6,esprima.js~147026-147108:40-6,11438,55,384,Parser.parseIfClause,Parser.parseStatement,benchmarks/esprima.js~146590:5468022-5468042,
esprima.js~196646-196752:5-5,<builtin>~1-1:1-1,77,458,11,template,RegExp.prototype.get source,benchmarks/esprima.js~196673:7477680-7477717,
esprima.js~147026-147108:40-6,esprima.js~146579-146584:50-6,290,384,79,Parser.parseStatement,Parser.parseExpressionStatement,benchmarks/esprima.js~147043:5488063-5488093,
esprima.js~146175-146270:51-6,esprima.js~145579-145613:56-6,14804,697,234,Parser.parseAssignmentExpression,Parser.reinterpretExpressionAsPattern,benchmarks/esprima.js~146259:5453761-5453801,
esprima.js~146896-146923:46-6,esprima.js~145135-145137:31-6,414,241,40,Parser.parseSwitchStatement,Parser.match,benchmarks/esprima.js~146908:5482283-5482297,
esprima.js~184511-184591:5-5,esprima.js~182388-182398:3-3,48,499,59,baseClone,arrayEach,benchmarks/esprima.js~184582-184589:7092653-7092971,
esprima.js~149096-149135:42-6,esprima.js~148093-148095:30-6,2499,221,21,Scanner.scanRegExpFlags,Scanner.eof,benchmarks/esprima.js~149099:5572732-5572741,
esprima.js~147110-147134:53-6,<builtin>~1-1:1-1,27813,270,43,Parser.parseFunctionSourceElements,Array.prototype.push,benchmarks/esprima.js~147126:5491605-5491644,
esprima.js~147190-147219:47-6,esprima.js~145135-145137:31-6,12341,223,38,Parser.parseFormalParameters,Parser.match,benchmarks/esprima.js~147202:5494920-5494934,
